Logging to: LOGGER45.CSV
569999, "2000/1/1 0:0:0", -5.29, 4.05, -52.70, 4.04, , 4.20, 229.49, 0.96
574999, "2000/1/1 0:0:0", -6.53, 4.02, -66.20, 4.02, , 4.17, 229.49, 0.96
579999, "2000/1/1 0:0:0", -5.25, 4.05, -52.40, 4.04, , 4.20, 229.49, 0.96
584999, "2000/1/1 0:0:0", -6.59, 4.02, -68.20, 4.01, , 4.17, 229.49, 0.96
589999, "2000/1/1 0:0:0", -5.23, 4.05, -52.20, 4.04, , 4.20, 229.49, 0.96
595000, "2000/1/1 0:0:0", -5.27, 4.05, -52.70, 4.04, , 4.17, 229.49, 0.96
599999, "2000/1/1 0:0:0", -6.58, 4.02, -66.00, 4.01, , 4.17, 229.49, 0.96
604999, "2000/1/1 0:0:0", -5.21, 4.05, -51.80, 4.05, , 4.17, 229.49, 0.96
609999, "2000/1/1 0:0:0", -5.28, 4.05, -52.20, 4.05, , 4.20, 229.49, 0.96
614999, "2000/1/1 0:0:0", -5.26, 4.05, -52.10, 4.05, , 4.17, 229.49, 0.96
620000, "2000/1/1 0:0:0", -5.29, 4.05, -52.60, 4.04, , 4.20, 229.49, 0.96
624999, "2000/1/1 0:0:0", -6.69, 4.02, -66.60, 4.01, , 4.17, 229.49, 0.96
629999, "2000/1/1 0:0:0", -5.26, 4.05, -52.10, 4.04, , 4.17, 229.49, 0.96
634999, "2000/1/1 0:0:0", -5.27, 4.05, -52.50, 4.04, , 4.20, 229.49, 0.96
639998, "2000/1/1 0:0:0", -5.20, 4.05, -52.40, 4.05, , 4.17, 229.49, 0.96
645000, "2000/1/1 0:0:0", -5.25, 4.05, -52.30, 4.04, , 4.17, 229.49, 0.96
649999, "2000/1/1 0:0:0", -6.64, 4.02, -66.70, 4.01, , 4.17, 224.61, 0.94
655000, "2000/1/1 0:0:0", -5.25, 4.05, -52.40, 4.04, , 4.20, 229.49, 0.96
660000, "2000/1/1 0:0:0", -5.30, 4.05, -52.70, 4.04, , 4.17, 229.49, 0.96
664999, "2000/1/1 0:0:0", -6.61, 4.02, -66.00, 4.01, , 4.17, 224.61, 0.94
670000, "2000/1/1 0:0:0", -5.24, 4.04, -52.60, 4.04, , 4.17, 224.61, 0.94
674999, "2000/1/1 0:0:0", -5.32, 4.05, -52.50, 4.05, , 4.17, 229.49, 0.96
679999, "2000/1/1 0:0:0", -5.23, 4.05, -52.40, 4.04, , 4.17, 229.49, 0.96
684999, "2000/1/1 0:0:0", -5.35, 4.04, -52.40, 4.04, , 4.17, 224.61, 0.94
689998, "2000/1/1 0:0:0", -6.60, 4.02, -67.10, 4.01, , 4.17, 224.61, 0.94
695000, "2000/1/1 0:0:0", -5.25, 4.05, -52.70, 4.04, , 4.20, 229.49, 0.96
700000, "2000/1/1 0:0:0", -5.30, 4.05, -52.90, 4.04, , 4.20, 229.49, 0.96
704999, "2000/1/1 0:0:0", -5.24, 4.05, -52.30, 4.05, , 4.17, 229.49, 0.96
709999, "2000/1/1 0:0:0", -5.19, 4.05, -52.30, 4.05, , 4.17, 229.49, 0.96
714999, "2000/1/1 0:0:0", -6.59, 4.02, -66.50, 4.01, , 4.17, 229.49, 0.96
720000, "2000/1/1 0:0:0", -5.25, 4.05, -52.20, 4.05, , 4.17, 229.49, 0.96
724999, "2000/1/1 0:0:0", -5.30, 4.05, -52.80, 4.05, , 4.17, 229.49, 0.96
730000, "2000/1/1 0:0:0", -6.57, 4.02, -66.30, 4.01, , 4.17, 224.61, 0.94
734999, "2000/1/1 0:0:0", -5.26, 4.06, -52.30, 4.05, , 4.20, 229.49, 0.96
739999, "2000/1/1 0:0:0", -6.44, 4.04, -56.60, 4.03, , 4.20, 224.61, 0.94
744998, "2000/1/1 0:0:0", -5.20, 4.05, -52.20, 4.05, , 4.20, 224.61, 0.94
750000, "2000/1/1 0:0:0", -5.27, 4.05, -52.70, 4.04, , 4.20, 229.49, 0.96
754999, "2000/1/1 0:0:0", -6.73, 4.02, -65.80, 4.02, , 4.17, 224.61, 0.94
759999, "2000/1/1 0:0:0", -5.25, 4.05, -52.40, 4.04, , 4.20, 224.61, 0.94
765000, "2000/1/1 0:0:0", -5.25, 4.05, -52.30, 4.04, , 4.17, 224.61, 0.94
769998, "2000/1/1 0:0:0", -5.18, 4.05, -52.90, 4.05, , 4.17, 224.61, 0.94
774999, "2000/1/1 0:0:0", -5.25, 4.05, -51.80, 4.05, , 4.17, 224.61, 0.94
779999, "2000/1/1 0:0:0", -6.70, 4.02, -66.40, 4.01, , 4.17, 224.61, 0.94
784999, "2000/1/1 0:0:0", -5.17, 4.05, -52.30, 4.04, , 4.17, 224.61, 0.94
789999, "2000/1/1 0:0:0", -5.28, 4.05, -52.60, 4.05, , 4.20, 224.61, 0.94
794999, "2000/1/1 0:0:0", -5.22, 4.05, -60.30, 4.05, , 4.17, 224.61, 0.94
799998, "2000/1/1 0:0:0", -5.21, 4.05, -52.90, 4.04, , 4.17, 224.61, 0.94
804999, "2000/1/1 0:0:0", -6.70, 4.02, -66.40, 4.01, , 4.17, 224.61, 0.94
809999, "2000/1/1 0:0:0", -5.22, 4.05, -52.50, 4.05, , 4.17, 224.61, 0.94
814999, "2000/1/1 0:0:0", -5.27, 4.05, -52.80, 4.04, , 4.17, 224.61, 0.94
819999, "2000/1/1 0:0:0", -6.62, 4.02, -66.30, 4.01, , 4.17, 219.73, 0.92
824999, "2000/1/1 0:0:0", -5.26, 4.05, -52.30, 4.05, , 4.20, 224.61, 0.94
830000, "2000/1/1 0:0:0", -5.29, 4.05, -52.60, 4.05, , 4.17, 224.61, 0.94
835000, "2000/1/1 0:0:0", -5.20, 4.05, -52.10, 4.04, , 4.17, 219.73, 0.92
839999, "2000/1/1 0:0:0", -5.32, 4.06, -52.20, 4.05, , 4.17, 224.61, 0.94
844999, "2000/1/1 0:0:0", -6.64, 4.02, -65.90, 4.01, , 4.17, 219.73, 0.92
849999, "2000/1/1 0:0:0", -5.24, 4.05, -53.80, 4.04, , 4.17, 219.73, 0.92
854999, "2000/1/1 0:0:0", -5.30, 4.05, -52.50, 4.04, , 4.17, 219.73, 0.92
859999, "2000/1/1 0:0:0", -5.18, 4.05, -52.70, 4.04, , 4.17, 219.73, 0.92
865000, "2000/1/1 0:0:0", -5.23, 4.05, -52.60, 4.05, , 4.17, 219.73, 0.92
869998, "2000/1/1 0:0:0", -6.59, 4.02, -65.60, 4.02, , 4.17, 219.73, 0.92
874999, "2000/1/1 0:0:0", -5.27, 4.05, -52.30, 4.05, , 4.17, 219.73, 0.92
879998, "2000/1/1 0:0:0", -5.28, 4.05, -52.80, 4.05, , 4.17, 219.73, 0.92
885000, "2000/1/1 0:0:0", -6.64, 4.02, -66.30, 4.02, , 4.17, 219.73, 0.92
889999, "2000/1/1 0:0:0", -5.28, 4.06, -52.10, 4.05, , 4.17, 219.73, 0.92
894999, "2000/1/1 0:0:0", -5.46, 4.05, -53.00, 4.05, , 4.17, 219.73, 0.92
899999, "2000/1/1 0:0:0", -5.24, 4.06, -52.10, 4.05, , 4.17, 219.73, 0.92
904999, "2000/1/1 0:0:0", -5.32, 4.06, -52.30, 4.05, , 4.17, 219.73, 0.92
909999, "2000/1/1 0:0:0", -6.67, 4.03, -66.10, 4.02, , 4.17, 219.73, 0.92
914999, "2000/1/1 0:0:0", -5.26, 4.06, -52.70, 4.05, , 4.17, 219.73, 0.92
919999, "2000/1/1 0:0:0", -5.28, 4.06, -52.70, 4.05, , 4.17, 219.73, 0.92
924999, "2000/1/1 0:0:0", -5.25, 4.06, -52.30, 4.05, , 4.20, 219.73, 0.92
