Logging to: LOGGER46.CSV
9999, "2000/1/1 0:0:0", 0.03, 0.02, 0.00, 0.02, , 0.02, 0.00, 0.00
14999, "2000/1/1 0:0:0", -31.95, 3.05, -318.90, 3.02, , 3.37, 385.74, 1.30
19999, "2000/1/1 0:0:0", -6.10, 3.84, -61.30, 3.84, , 3.88, 571.29, 2.22
24998, "2000/1/1 0:0:0", -4.97, 3.92, -49.80, 3.91, , 3.96, 571.29, 2.26
30000, "2000/1/1 0:0:0", -6.41, 3.91, -63.60, 3.91, , 3.98, 541.99, 2.16
34999, "2000/1/1 0:0:0", -5.06, 3.97, -50.40, 3.97, , 4.03, 537.11, 2.16
39999, "2000/1/1 0:0:0", -5.24, 3.99, -51.90, 3.99, , 4.05, 517.58, 2.10
44999, "2000/1/1 0:0:0", -6.50, 4.00, -65.30, 3.99, , 4.08, 483.40, 1.97
49999, "2000/1/1 0:0:0", -5.23, 4.02, -51.90, 4.02, , 4.10, 502.93, 2.06
54999, "2000/1/1 0:0:0", -5.22, 4.03, -52.20, 4.02, , 4.10, 483.40, 1.98
59999, "2000/1/1 0:0:0", -5.14, 4.03, -51.30, 4.03, , 4.10, 458.98, 1.88
64999, "2000/1/1 0:0:0", -5.13, 4.04, -51.40, 4.03, , 4.10, 454.10, 1.86
69999, "2000/1/1 0:0:0", -6.55, 4.00, -65.60, 3.99, , 4.08, 488.28, 1.99
74999, "2000/1/1 0:0:0", -5.19, 4.03, -51.90, 4.03, , 4.10, 483.40, 1.98
79998, "2000/1/1 0:0:0", -5.24, 4.03, -52.30, 4.02, , 4.10, 468.75, 1.92
84999, "2000/1/1 0:0:0", -5.18, 4.03, -51.70, 4.03, , 4.10, 463.87, 1.90
89999, "2000/1/1 0:0:0", -5.19, 4.03, -52.20, 4.03, , 4.10, 454.10, 1.86
94999, "2000/1/1 0:0:0", -6.48, 4.01, -66.10, 4.00, , 4.10, 444.34, 1.82
99999, "2000/1/1 0:0:0", -5.22, 4.04, -51.70, 4.04, , 4.13, 424.80, 1.75
104998, "2000/1/1 0:0:0", -5.26, 4.04, -52.20, 4.04, , 4.13, 375.98, 1.55
109999, "2000/1/1 0:0:0", -6.55, 4.02, -65.90, 4.01, , 4.13, 341.80, 1.41
114999, "2000/1/1 0:0:0", -5.21, 4.05, -52.40, 4.04, , 4.15, 341.80, 1.42
119999, "2000/1/1 0:0:0", -5.28, 4.04, -52.50, 4.04, , 4.15, 341.80, 1.42
124999, "2000/1/1 0:0:0", -5.16, 4.06, -51.80, 4.05, , 4.15, 278.32, 1.16
129998, "2000/1/1 0:0:0", -5.25, 4.04, -52.20, 4.03, , 4.13, 380.86, 1.57
135000, "2000/1/1 0:0:0", -6.51, 4.02, -65.30, 4.01, , 4.13, 375.98, 1.55
139999, "2000/1/1 0:0:0", -5.19, 4.05, -53.80, 4.04, , 4.15, 341.80, 1.42
144999, "2000/1/1 0:0:0", -5.27, 4.06, -52.40, 4.05, , 4.17, 253.91, 1.06
149998, "2000/1/1 0:0:0", -5.17, 4.06, -52.20, 4.05, , 4.17, 253.91, 1.06
154999, "2000/1/1 0:0:0", -5.18, 4.04, -51.40, 4.04, , 4.13, 385.74, 1.59
160000, "2000/1/1 0:0:0", -6.61, 4.02, -65.10, 4.01, , 4.13, 327.15, 1.35
164999, "2000/1/1 0:0:0", -5.19, 4.05, -51.50, 4.04, , 4.15, 317.38, 1.32
